"bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","sqft_living15","sqft_lot15","priceinK","PYears","Pmonth"
4,2,2410,8400,2,"0","0","5","8",2410,0,1965,0,"98008",1910,8.056,720,"2014","7"
3,1,1180,5965,1.5,"0","0","4","6",1180,0,1928,0,"98125",1270,7.71,355,"2015","3"
4,2,2600,4506,2,"0","0","3","9",2600,0,2005,0,"98056",2470,6.041,512,"2014","7"
2,2,1400,1650,3,"0","0","3","7",1400,0,1999,0,"98125",1430,1.65,303,"2014","12"
5,2,2220,9360,1,"0","0","4","7",1110,1110,1968,0,"98058",1780,7.704,299,"2014","6"
3,2,1660,6263,2,"0","0","3","8",1660,0,2003,0,"98042",2190,6.192,285,"2014","6"
3,2,2330,9652,1,"0","0","4","8",1590,740,1968,0,"98040",2420,9.631,680,"2014","9"
4,2,1440,6720,1,"0","0","5","6",720,720,1954,0,"98166",1820,6.784,285,"2014","9"
4,2,2920,17023,1,"0","0","4","9",1690,1230,1977,0,"98006",2710,10.681,707,"2014","11"
3,2,1760,6428,1,"0","0","4","7",980,780,1942,0,"98199",1760,6.004,690,"2014","5"
4,2,2860,40284,2,"0","0","3","10",2860,0,1983,0,"98072",2670,92.782,872,"2015","4"
4,2,2090,12750,1,"0","0","3","8",1360,730,1967,0,"98166",2040,12.3,290,"2014","11"
4,2,1910,16785,1,"0","0","4","7",1110,800,1981,0,"98028",1590,9.9,425,"2015","4"
3,3,3280,10558,1,"0","2","4","9",2040,1240,1979,0,"98006",3150,9.998,925,"2015","1"
3,1,1770,12458,1,"0","0","3","7",1770,0,1957,0,"98155",2000,8.225,340.5,"2014","12"
2,1,920,6600,1,"0","0","4","6",920,0,1910,0,"98118",1370,5.5,365,"2014","11"
3,2,1690,8489,1,"0","0","4","7",1690,0,1959,0,"98004",1850,8.536,725,"2014","7"
3,3,2470,7410,2,"0","0","5","8",1860,610,1977,0,"98117",2390,7.8,811,"2014","7"
3,1,1040,9514,1,"0","0","4","7",1040,0,1969,0,"98059",1040,9.514,299,"2014","12"
4,2,1220,9147,1,"0","0","5","7",1220,0,1953,0,"98146",1220,8.576,287.5,"2015","4"
4,2,3500,13875,1,"0","4","4","9",1830,1670,1938,0,"98146",2960,15,880,"2014","5"
2,1,760,3800,1,"0","0","3","6",760,0,1950,0,"98178",1220,7.41,135.9,"2014","11"
4,2,3070,16028,1,"0","3","3","9",1870,1200,1976,0,"98040",3070,19.822,1230,"2014","5"
4,2,2100,6480,1,"0","0","5","7",1300,800,1947,0,"98177",1840,7.5,522.5,"2014","10"
4,2,1660,6617,1,"0","0","5","7",1660,0,1947,0,"98155",950,7.44,399.5,"2015","3"
3,1,1430,5960,1.5,"0","0","4","7",1430,0,1917,0,"98118",1140,3.96,450,"2015","5"
4,1,1620,17500,1,"0","0","3","7",1620,0,1962,0,"98023",2400,17.394,218,"2014","10"
3,2,1490,9285,1,"0","0","3","8",1490,0,1995,0,"98092",2040,6.681,290,"2015","3"
2,1,1170,4750,1,"0","0","3","6",1170,0,1903,0,"98107",1170,2.023,540,"2015","2"
3,1,1240,7500,1,"0","0","4","7",1240,0,1976,0,"98074",1240,9.75,324.9,"2014","7"
3,2,2910,6600,2,"0","0","4","7",1920,990,1900,1988,"98118",1370,5.5,718.5,"2014","6"
3,2,2660,192099,1,"0","0","4","9",2660,0,1964,0,"98022",2570,43.561,495,"2014","7"
6,2,2220,8797,1,"0","0","3","7",2220,0,1977,0,"98002",1170,5.123,260,"2014","5"
4,2,1920,10000,1,"0","0","4","7",1070,850,1954,0,"98006",1450,10.836,430,"2014","5"
3,3,2780,4002,2,"0","0","3","8",2780,0,2009,0,"98019",1890,4.09,402.5,"2014","6"
4,3,3110,4408,2.5,"0","3","4","10",2510,600,1931,0,"98105",3250,5.669,1420,"2014","8"
3,2,1820,9766,1,"0","0","4","7",1450,370,1987,0,"98031",1860,8.236,275,"2014","10"
3,2,1765,7652,2,"0","0","3","7",1765,0,1996,0,"98003",1765,7.719,250,"2014","6"
3,3,1800,9550,1,"0","0","4","7",1320,480,1966,0,"98006",1890,9.902,665,"2014","5"
3,2,2650,144183,1,"0","0","3","8",2650,0,1967,0,"98042",1940,41.21,425,"2015","2"
2,1,1410,3600,1.5,"0","0","4","7",1310,100,1925,0,"98103",1740,4.2,760,"2014","7"
3,2,1650,3076,2,"0","0","3","7",1650,0,2003,0,"98053",1560,3.064,447,"2014","8"
3,1,1180,8240,1,"0","0","4","7",1180,0,1967,0,"98003",1180,7.84,205,"2014","7"
3,2,800,8850,1,"0","0","4","6",800,0,1959,0,"98023",820,8.775,191,"2014","5"
2,2,1430,7921,1,"0","0","3","7",1430,0,1983,0,"98146",1290,8.04,350,"2015","3"
5,4,3300,7860,2,"0","0","3","9",2410,890,2001,0,"98006",2540,9.92,789.9,"2015","3"
2,1,1220,10170,1,"0","0","3","7",980,240,1948,0,"98125",1990,9.064,443,"2015","3"
4,4,3530,7202,2,"0","0","3","9",2660,870,2000,0,"98177",2810,8.1,695,"2014","9"
4,2,1380,4048,1.5,"0","0","4","7",1380,0,1906,0,"98103",1440,3.956,560,"2015","2"
3,2,1410,5000,1,"0","0","4","7",810,600,1923,0,"98107",1760,5,550,"2014","7"
2,2,3360,6750,2,"0","0","3","9",3360,0,2004,0,"98053",2510,6.75,850,"2014","7"
4,3,2270,24237,1,"0","0","4","7",1360,910,1977,0,"98058",2050,8.016,352.8,"2015","4"
4,2,2890,9045,2,"0","0","3","8",2890,0,2001,0,"98019",2840,10.114,550,"2014","8"
5,1,1750,3861,1.5,"0","0","3","7",1750,0,1903,0,"98122",1700,4.255,774.9,"2014","11"
3,1,1010,8711,1,"0","0","5","6",1010,0,1944,0,"98056",1250,8.053,250,"2014","7"
4,2,3780,23623,2,"0","0","3","9",3780,0,1997,0,"98006",3370,10.21,962.8,"2014","8"
3,2,1880,11700,1,"0","0","4","7",1880,0,1968,0,"98092",2230,35.2,299.5,"2014","11"
2,1,800,5220,1,"0","0","3","6",800,0,1943,0,"98125",1910,5.376,250,"2014","11"
5,4,4720,493534,2,"0","0","5","9",3960,760,1975,0,"98027",2160,219.542,745,"2015","1"
2,1,1060,10600,1.5,"0","0","3","6",1060,0,1968,0,"98065",1560,21.344,279.5,"2015","2"
3,2,2530,27227,2,"0","0","3","8",2530,0,1987,0,"98056",2160,30.192,450,"2014","12"
5,2,1980,13132,1,"0","0","4","7",1260,720,1962,0,"98198",1880,11.325,307.7,"2014","8"
3,1,1650,5102,1,"0","0","4","8",1300,350,1953,0,"98199",1440,5.102,665,"2014","12"
3,3,1890,3930,2,"0","0","3","8",1890,0,1999,0,"98065",2100,4.259,375,"2014","7"
4,2,3360,11637,2,"0","0","3","11",3360,0,1990,0,"98023",3530,11.205,420,"2015","3"
2,1,630,4200,1,"0","0","3","6",630,0,1930,0,"98106",970,4.2,148,"2014","7"
3,2,1980,4000,2,"0","0","3","8",1980,0,1919,0,"98109",1980,3.6,707,"2014","7"
3,1,990,4250,1,"0","0","4","7",840,150,1924,0,"98136",990,4.5,399,"2014","11"
4,2,3420,115434,2,"0","0","3","9",3420,0,1989,0,"98038",3250,111.513,570,"2014","10"
4,2,3440,35025,2,"0","0","3","10",3440,0,1988,0,"98053",3210,35.005,853,"2015","3"
3,1,1300,14138,1,"0","0","4","7",1300,0,1943,0,"98005",2440,12.196,400,"2014","12"
2,2,2040,28593,1.5,"1","3","4","7",2040,0,1919,1990,"98070",2040,35.124,615,"2014","5"
3,1,1250,7700,1,"0","0","4","7",1250,0,1955,0,"98007",1520,7.7,463,"2015","1"
4,2,1960,14242,1,"0","1","4","8",1290,670,1958,0,"98146",2490,10.907,600,"2014","6"
5,2,2720,8120,1,"0","0","3","7",1360,1360,1970,0,"98108",2020,8.12,429,"2014","10"
4,4,3250,11780,2,"0","0","3","8",2360,890,1944,2001,"98004",1800,9,980,"2014","9"
6,4,3190,4700,2,"0","0","3","8",3190,0,2003,0,"98042",2680,5.64,359.5,"2015","4"
4,2,2570,7980,2,"0","0","3","9",2570,0,1998,0,"98074",2760,6.866,715,"2014","11"
3,2,1420,6984,1,"0","0","4","7",980,440,1980,0,"98030",1430,7.875,240,"2015","3"
4,2,2120,9442,1,"0","0","5","7",1060,1060,1968,0,"98011",1290,9.6,455,"2014","12"
3,2,2080,167270,1,"0","0","3","7",2080,0,2000,0,"98038",2080,55.321,610,"2014","10"
3,3,2740,5735,2,"0","0","3","9",2740,0,2004,0,"98052",2210,5.026,675,"2015","3"
3,2,1250,5375,1,"0","0","3","7",1250,0,1985,0,"98198",1320,6.258,283.5,"2015","1"
2,1,2150,4500,1.5,"0","0","3","7",1260,890,1917,0,"98118",1590,5.01,235,"2014","8"
4,2,3230,12100,1,"0","0","3","9",1870,1360,1977,0,"98006",2670,10.2,827,"2014","6"
2,1,860,8511,1,"0","0","3","7",860,0,1949,0,"98125",1554,8.499,353,"2014","9"
4,2,2810,11902,2,"0","0","4","9",2810,0,1993,0,"98059",2990,10.754,747.5,"2014","9"
2,1,1040,4000,1,"0","0","3","6",1040,0,1914,0,"98144",1740,4,341,"2015","4"
3,1,1160,18055,1,"0","0","2","5",1160,0,1950,0,"98168",1340,10.324,182,"2014","11"
3,2,1470,2781,2,"0","0","3","6",1470,0,2003,0,"98038",1360,3.008,250,"2014","12"
4,4,2350,13402,2,"0","3","3","8",1670,680,1994,0,"98033",2250,9.474,655,"2014","5"
3,2,1660,8307,1,"0","0","4","8",1660,0,1961,0,"98133",2510,7.8,405,"2014","5"
4,2,2020,9750,1,"0","0","3","7",1100,920,1975,0,"98074",1670,9.6,390,"2014","8"
2,1,890,8180,1,"0","0","3","7",890,0,1947,0,"98155",1130,8.18,275.4,"2014","10"
3,2,2430,5500,2,"0","0","3","8",1810,620,1989,0,"98033",2040,5.5,791,"2014","6"
3,2,1460,7700,1,"0","0","3","7",1460,0,1979,0,"98052",1720,7.28,424.5,"2014","5"
3,1,980,7200,1,"0","0","4","7",980,0,1950,0,"98116",1180,6.572,430,"2014","6"
4,2,2580,10631,2,"0","2","4","9",2580,0,1992,0,"98033",4220,10.631,865,"2015","5"
2,2,1250,7543,1,"0","0","3","7",1250,0,1962,0,"98198",1250,7.506,163,"2015","3"
4,3,3140,9085,1,"0","2","5","8",1570,1570,1961,0,"98006",2430,9.35,920,"2014","9"
5,3,2680,3011,2,"0","0","3","9",1870,810,1910,2014,"98122",3440,5.165,1030,"2014","12"
3,2,1810,8048,1,"0","0","4","7",1290,520,1983,0,"98055",1550,9.081,325,"2014","7"
5,2,2090,4698,2,"0","0","3","7",2090,0,1998,0,"98038",2070,4.698,315,"2014","6"
4,1,1120,8763,1,"0","0","3","6",1120,0,1971,0,"98146",1120,8.636,227,"2014","9"
4,2,1790,7175,1.5,"0","0","3","6",1410,380,1900,0,"98168",1790,8.417,179,"2014","7"
2,1,870,2676,1,"0","0","3","7",820,50,2004,0,"98144",1500,1.719,276,"2014","10"
4,2,3160,19745,1.5,"0","0","4","6",1840,1320,1968,0,"98010",1540,8.611,335,"2015","3"
3,2,2350,12480,1,"0","0","3","7",1600,750,1981,0,"98028",2160,12,430,"2014","11"
3,2,1810,4113,2,"0","0","3","7",1810,0,2004,0,"98042",1880,4.465,266.5,"2014","11"
4,3,3160,8197,1,"0","0","3","8",1580,1580,1962,0,"98115",2050,8.197,655,"2014","8"
3,2,1660,3600,1,"0","0","3","7",1000,660,1939,2006,"98103",1700,4.356,635.5,"2014","11"
5,2,2500,9583,1,"0","0","3","7",1300,1200,1979,0,"98198",2120,19.352,235,"2014","6"
3,2,2880,11443,2,"0","0","4","9",2880,0,1986,0,"98006",2840,12.53,885,"2015","4"
3,1,1470,8400,1,"0","0","4","7",1470,0,1953,0,"98133",1470,8.4,352.5,"2014","8"
3,2,1460,7573,2,"0","0","3","8",1460,0,1983,0,"98007",1910,7.668,450,"2014","7"
5,6,5490,19897,2,"0","0","3","12",5490,0,2005,0,"98039",2910,17.6,3640,"2014","10"
3,2,2480,15022,1,"0","4","3","9",1330,1150,1967,2003,"98136",2500,8.178,1050,"2014","9"
2,2,1140,1332,3,"0","0","3","8",1140,0,1999,0,"98103",1140,1.267,476,"2014","11"
3,2,1830,13042,2,"0","0","3","8",1830,0,1990,0,"98038",1940,6.996,375,"2014","5"
4,4,3110,6829,2,"0","0","3","8",3110,0,2014,0,"98148",2910,7.425,600.6,"2014","9"
4,2,2630,11213,1,"0","2","4","8",1430,1200,1948,0,"98177",2240,15.186,567,"2014","11"
4,2,2390,12000,1,"0","0","3","8",1470,920,1979,0,"98052",2110,12,650,"2014","7"
5,2,1750,10284,1,"0","0","4","5",1750,0,1943,0,"98056",1560,9.01,190,"2014","6"
4,4,4370,422967,1,"0","2","4","10",2580,1790,1978,0,"98022",3260,422.967,858,"2014","10"
1,2,1020,4512,1,"0","0","3","7",770,250,1937,0,"98115",1230,5.029,435.5,"2015","1"
3,2,2500,6733,1,"0","0","3","8",1770,730,1979,0,"98107",1770,6.343,685,"2015","3"
3,2,1540,7210,2,"0","0","4","7",1540,0,1984,0,"98023",1500,7.21,252,"2014","11"
4,2,2200,6900,2,"0","0","4","8",2200,0,1975,0,"98028",2400,6.9,512.5,"2014","9"
3,2,1940,7415,2,"0","0","3","8",1940,0,1965,0,"98006",1940,8.425,423.8,"2014","8"
3,2,1453,2225,2,"0","0","4","8",1453,0,1986,0,"98006",1860,2.526,460,"2015","5"
3,3,1830,3200,2,"0","0","3","8",1830,0,1991,0,"98034",2030,3.331,434,"2014","7"
3,1,2000,15900,1,"0","0","3","6",1000,1000,1948,0,"98178",1760,10.5,244,"2015","4"
3,1,1400,8451,1.5,"0","0","3","7",1400,0,1953,0,"98133",1590,8.433,348.1,"2015","2"
4,3,2400,29252,2,"0","0","4","8",2400,0,1982,0,"98072",2280,45,585,"2014","5"
3,1,1390,16000,1,"0","0","4","6",1390,0,1960,0,"98001",1420,10,230,"2014","5"
3,2,1680,11250,1,"0","0","4","8",1680,0,1967,0,"98045",1760,12.16,450,"2014","8"
5,2,1820,5054,1,"0","0","4","7",910,910,1970,0,"98108",1180,5.628,393,"2015","3"
2,1,1140,3750,1,"0","0","4","7",1140,0,1925,0,"98103",1660,4,517,"2014","12"
3,1,1060,12690,1,"0","0","3","7",1060,0,1969,0,"98033",1920,10.2,400,"2014","9"
2,2,3050,50965,2,"0","0","3","10",3050,0,1991,0,"98053",3050,40.107,890,"2015","3"
3,1,970,11963,1,"0","0","4","6",970,0,1970,0,"98198",1210,11.963,205.9,"2015","3"
3,1,1320,3954,1.5,"0","0","3","6",1320,0,1912,2014,"98022",1270,5.184,209,"2014","12"
4,2,1890,6000,1,"0","0","4","6",1110,780,1947,0,"98125",1560,6.356,430,"2014","6"
4,2,2040,2750,1.5,"0","0","4","6",1260,780,1926,0,"98105",1940,3.75,534,"2015","3"
4,3,2370,3672,1.5,"0","0","5","7",1650,720,1916,0,"98115",2140,4.182,735,"2014","6"
3,2,2720,54450,2,"0","0","3","11",2720,0,1997,0,"98027",3170,60.548,873,"2015","2"
4,2,1970,7532,1,"0","0","3","8",1390,580,1983,0,"98052",1970,8.248,475,"2014","11"
3,2,2180,10230,1,"0","0","4","7",1090,1090,1961,0,"98118",2130,7.2,325,"2014","5"
3,2,2990,216057,2,"0","0","3","9",2990,0,1994,0,"98019",2840,215.622,500,"2014","8"
4,3,2180,8475,1,"0","0","4","7",1330,850,1987,0,"98031",1500,7.14,279,"2015","1"
3,2,1440,5469,1,"0","0","3","8",1440,0,1988,0,"98029",1980,6.198,350,"2015","4"
4,2,3180,13653,2,"0","0","3","9",3180,0,1978,0,"98074",2910,12.35,660,"2015","4"
2,2,1643,14616,1,"0","1","4","7",1643,0,1954,0,"98198",2270,9.94,324.9,"2015","2"
4,2,1530,7816,1,"0","0","3","7",1530,0,1955,0,"98133",1480,7.816,500,"2015","1"
2,1,1310,7697,1,"0","0","3","6",850,460,1950,0,"98146",1270,6.41,187.3,"2014","7"
5,4,2800,5120,2.5,"0","0","3","9",2800,0,1903,2005,"98122",1780,5.12,345.6,"2014","5"
3,2,1510,7642,1,"0","0","3","7",1510,0,1959,0,"98008",2180,8.357,400,"2014","11"
5,3,2700,5001,2,"0","0","3","10",2700,0,2009,0,"98115",1610,5.191,935,"2015","1"
4,2,2220,15600,1,"0","0","5","7",1140,1080,1963,0,"98056",1670,4.8,374,"2014","7"
3,2,1440,45302,2,"0","0","3","7",1440,0,1977,0,"98019",2080,49.658,328,"2014","6"
3,2,1300,9334,1,"0","0","5","7",1300,0,1981,0,"98178",2210,9.636,257.5,"2014","8"
4,2,2230,3600,2,"0","0","5","8",1630,600,1906,0,"98112",2410,4.8,1000,"2014","9"
2,2,1390,4482,1,"0","0","4","8",1390,0,1980,0,"98198",1390,4.68,216.5,"2014","6"
3,2,2760,40946,2,"0","0","5","10",2760,0,1978,0,"98005",3030,42.253,1190,"2014","5"
4,2,3200,7282,2,"0","0","3","9",3200,0,2007,0,"98188",3030,7.29,360,"2014","7"
3,1,1240,4000,1,"0","0","4","7",1240,0,1968,0,"98112",1460,4,700,"2015","1"
3,2,1960,47044,2,"0","0","4","8",1960,0,1978,0,"98077",2020,29.004,535,"2014","10"
3,2,2190,19800,1,"0","0","3","7",2190,0,1994,0,"98146",1640,9.719,464.9,"2015","3"
4,2,3540,18168,2,"0","0","3","10",3540,0,1996,0,"98006",4130,11.18,925,"2014","12"
3,3,2640,4080,2,"0","0","3","9",1840,800,1912,2000,"98105",1990,4.08,930,"2014","5"
3,2,2660,5000,1.5,"0","3","3","8",1940,720,1910,0,"98116",2270,5,727.5,"2014","9"
4,2,1670,9500,1,"0","0","3","7",1670,0,1976,0,"98125",1620,9.5,325,"2015","3"
3,3,3080,12100,2,"0","0","3","8",2080,1000,1984,0,"98117",2100,6.581,695,"2014","9"
4,3,2890,6825,1,"0","0","3","8",1560,1330,1973,0,"98034",1900,10.12,585,"2014","6"
3,2,1800,9597,1,"0","2","3","7",1200,600,1963,0,"98188",1700,13.502,319,"2014","9"
6,2,2000,7650,1.5,"0","0","4","7",1790,210,1960,0,"98032",1710,7.65,265,"2015","1"
5,2,1940,6654,1.5,"0","0","4","7",1940,0,1953,0,"98166",2300,9.5,359,"2014","6"
5,2,1940,6654,1.5,"0","0","4","7",1940,0,1953,0,"98166",2300,9.5,390,"2015","4"
3,1,960,9531,1,"0","0","5","7",960,0,1969,0,"98072",1670,9.25,374.5,"2015","1"
2,2,1750,46173,2,"0","0","4","8",1750,0,1964,0,"98072",2220,42.224,661,"2014","8"
3,2,2320,5000,2,"0","0","3","8",1620,700,1907,1993,"98112",2160,5,900,"2014","12"
5,2,2380,8204,1,"0","0","3","8",1540,840,1957,0,"98115",2270,8.204,600,"2015","4"
5,4,6490,10862,2,"0","3","4","11",3940,2550,1991,0,"98040",3290,14.08,2000,"2014","5"
4,2,1620,4240,1.5,"0","0","5","7",1620,0,1916,0,"98144",1450,4.24,512.5,"2015","5"
3,2,1770,33224,1,"0","0","4","8",1770,0,1968,0,"98092",1690,22.069,229.5,"2014","6"
3,2,2320,5663,2,"0","0","3","8",2320,0,2003,0,"98027",2500,4.5,589,"2014","7"
3,2,1330,2183,3,"0","0","3","8",1330,0,2014,0,"98117",1310,5,540,"2015","3"
4,2,3420,21344,2,"0","0","3","9",3420,0,2002,0,"98166",2110,21.344,640,"2014","10"
3,1,1270,7344,1,"0","0","3","7",970,300,1967,0,"98023",1290,7.3,218.2,"2015","1"
4,4,2550,3600,2,"0","2","3","8",1880,670,1997,0,"98177",2090,6,675,"2015","2"
5,2,1860,9000,2,"0","0","3","7",1860,0,1980,0,"98045",1390,9.752,338,"2014","7"
3,1,1020,7615,1,"0","0","3","7",1020,0,1981,0,"98058",1470,9.515,231.8,"2015","3"
1,1,720,7140,1,"0","0","3","6",720,0,1930,0,"98146",1140,7.577,199.9,"2014","11"
4,4,4460,16271,2,"0","2","3","11",4460,0,2001,0,"98075",4540,17.122,1060,"2014","10"
4,3,1830,7315,1,"0","0","5","7",1250,580,1979,0,"98023",1730,7.208,263,"2014","10"
3,2,1520,7200,1,"0","0","4","7",1160,360,1990,0,"98198",1460,7.2,279.9,"2014","8"
3,2,1080,2940,1.5,"0","0","4","7",1080,0,1920,0,"98115",1400,4.93,395,"2014","5"
3,2,1900,8002,1,"0","0","3","7",1900,0,1991,0,"98023",1900,6.086,252.5,"2014","6"
4,4,5300,37034,2,"0","0","3","11",5300,0,1989,0,"98077",3730,37.034,1150,"2015","3"
3,1,1370,10708,1,"0","0","3","7",1370,0,1969,0,"98001",1770,14.482,205,"2014","8"
5,2,2960,8968,1,"0","0","4","8",1640,1320,1965,0,"98008",1890,9.077,654,"2014","8"
3,1,960,213008,1,"0","0","2","6",960,0,1933,0,"98024",1520,57.499,200,"2015","3"
3,2,2190,7982,2,"0","0","3","8",2190,0,2004,0,"98033",2090,8.888,700,"2014","7"
4,3,3990,18115,2,"0","0","4","11",3990,0,1989,0,"98039",3450,16.087,2720,"2014","10"
2,2,1200,2622,1,"0","0","5","7",800,400,1956,0,"98125",1310,1.926,306,"2014","12"
3,2,1780,5015,2,"0","0","3","7",1780,0,2010,0,"98042",2010,5.25,270,"2015","4"
3,2,2630,9916,2,"0","0","4","9",2630,0,1988,0,"98092",2470,10.81,340,"2014","10"
4,2,2300,19250,1,"0","0","4","7",2300,0,1955,0,"98045",1460,19.25,450,"2014","6"
4,3,3210,6825,1,"0","0","5","7",1810,1400,1975,0,"98034",1840,8,580,"2014","7"
4,2,2290,4400,1,"0","3","3","7",1290,1000,1959,0,"98126",1820,4,435,"2014","11"
4,2,2780,4688,2,"0","0","3","9",2780,0,2003,0,"98059",3000,6.029,690,"2014","8"
4,2,2650,11520,2,"0","0","3","8",2110,540,1988,0,"98033",2000,7.68,720,"2014","6"
3,2,1840,13020,1,"0","0","3","8",1390,450,1980,0,"98052",2210,13.02,403,"2015","2"
3,3,1560,7392,1,"0","0","5","7",1030,530,1972,0,"98011",1870,7.52,440,"2014","6"
3,1,1200,8470,1,"0","0","5","7",1200,0,1961,0,"98032",1200,7.952,178.5,"2014","10"
4,2,1900,8282,1,"0","0","3","7",1900,0,1968,1997,"98022",1420,8.35,270,"2014","10"
2,1,710,9900,1,"0","0","3","6",710,0,1943,0,"98166",1070,9.9,129.9,"2014","11"
3,2,1360,15210,1,"0","0","3","7",1360,0,1987,0,"98038",1610,7.8,260,"2015","2"
5,2,2990,7292,2,"0","0","4","8",2990,0,1990,0,"98042",2150,8.19,339.9,"2014","8"
3,1,1640,26127,2,"0","0","3","6",1640,0,1975,0,"98019",1620,25.788,250,"2014","8"
3,4,3650,103672,1,"0","0","3","10",2050,1600,2011,0,"98031",2550,16.14,680,"2015","1"
10,3,2920,3745,2,"0","0","4","7",1860,1060,1913,0,"98105",1810,3.745,660,"2014","12"
3,4,3680,11491,2,"0","2","3","11",3680,0,1999,0,"98007",3710,10.03,1230,"2014","7"
3,2,1830,9152,1,"0","0","5","8",1830,0,1959,0,"98006",1770,9.22,550,"2014","5"
5,3,2570,12906,2,"0","0","3","8",2570,0,1987,0,"98075",2580,12.927,675,"2015","1"
3,3,2730,9588,2,"0","1","3","10",1900,830,1984,0,"98052",2730,12.736,981,"2015","4"
3,1,1150,8000,1.5,"0","0","4","6",1150,0,1913,1957,"98001",1170,9.6,168,"2015","3"
4,3,4260,18687,2,"0","0","3","11",4260,0,1996,0,"98075",3490,16.772,1000,"2014","5"
3,1,1260,9600,1,"0","0","3","7",1260,0,1970,1995,"98045",1530,9.79,320,"2015","4"
6,3,4440,17424,1,"0","1","4","9",2220,2220,1959,0,"98040",2660,10.768,959,"2015","2"
4,1,2300,7680,1,"0","0","3","7",1270,1030,1959,0,"98106",1840,5.12,372,"2015","4"
3,2,1920,9625,2,"0","0","3","8",1920,0,1993,0,"98045",1920,10.343,391.5,"2014","7"
2,1,1080,4725,1.5,"0","0","3","7",1080,0,1944,0,"98126",1520,4.961,390,"2015","3"
2,1,890,5000,1,"0","0","4","6",890,0,1947,0,"98118",1160,5,302,"2014","11"
3,4,1650,1577,2,"0","0","3","7",1100,550,2012,0,"98109",1580,1.28,495,"2014","11"
3,2,1820,1545,3,"0","2","3","8",1640,180,1998,0,"98103",1440,1.29,504.5,"2014","9"
4,2,2320,4800,1.5,"0","0","3","7",2170,150,1918,0,"98117",1390,4.8,555,"2015","3"
4,4,3260,5000,2,"0","0","5","9",2630,630,1937,0,"98105",2600,5,1550,"2015","3"
3,2,1730,5750,1,"0","0","3","7",1250,480,1947,0,"98116",1370,5.75,550,"2014","9"
4,2,3320,8325,2.5,"0","0","5","10",3320,0,1905,0,"98112",3680,6.05,1800,"2014","7"
1,1,1660,5422,1,"0","0","4","7",830,830,1908,0,"98117",1100,5.356,655,"2015","4"
3,2,3290,90796,2,"0","0","4","10",3290,0,1992,0,"98042",2700,55.023,685,"2015","2"
4,2,2280,8339,1,"0","0","4","7",1220,1060,1954,0,"98115",1970,8.34,721,"2015","5"
4,4,3650,5328,1.5,"0","0","3","9",2330,1320,1907,2014,"98119",1710,3.6,1520,"2014","7"
4,2,1620,219542,2,"0","0","3","7",1620,0,1980,0,"98038",2240,217.8,365,"2015","2"
3,2,2020,8555,1,"0","0","4","7",1220,800,1957,0,"98125",1600,8.148,458,"2014","6"
2,1,1150,12861,1,"0","0","3","6",1150,0,1959,0,"98058",1170,7.574,280,"2015","4"
4,2,1940,3060,1,"0","0","4","7",1000,940,1911,0,"98115",1320,3.06,628,"2015","4"
4,2,3440,6332,2,"0","0","3","10",3440,0,2001,0,"98059",3310,6.528,781.5,"2015","2"
3,2,2000,7560,1,"0","0","4","7",1300,700,1968,0,"98058",1900,8.301,295,"2014","6"
2,1,750,2786,1,"0","0","5","7",750,0,1947,0,"98117",1700,4.653,435,"2015","4"
3,2,1420,7200,1,"0","0","3","7",1000,420,1979,0,"98146",1550,8.64,300,"2015","3"
2,1,880,4814,1,"0","0","4","5",880,0,1906,0,"98010",1010,6.16,208.5,"2015","3"
2,2,2680,11214,1,"0","0","3","9",2680,0,2006,0,"98053",2305,6.908,930,"2014","6"
2,2,860,3000,1,"0","0","3","6",860,0,1906,0,"98118",1290,3.5,316,"2015","2"
3,2,1310,6738,1,"0","0","4","7",1310,0,1990,0,"98042",1290,8.067,249.9,"2014","6"
3,2,1780,4252,2,"0","0","4","8",1540,240,1989,0,"98144",2220,4,675,"2014","7"
3,2,1440,4667,2,"0","0","3","7",1440,0,1985,0,"98029",1610,4.756,447,"2014","10"
3,2,1510,3817,1.5,"0","0","3","8",1510,0,1905,1994,"98122",1510,3.817,675,"2015","4"
4,2,2100,1397,3,"0","0","3","8",1580,520,2008,0,"98144",1490,1.201,546,"2015","4"
3,2,1310,1361,3,"0","0","3","7",1310,0,2003,0,"98133",1370,1.608,310,"2014","12"
3,1,1280,5100,1,"0","0","3","7",880,400,1961,0,"98178",1360,6.12,190,"2015","1"
3,2,1320,8114,1,"0","0","3","8",1320,0,1951,0,"98004",2110,8.114,650,"2014","6"
3,2,1740,2350,2,"0","0","3","8",1130,610,1995,0,"98112",1740,3.201,585,"2014","10"
4,2,2910,7364,2,"0","0","3","10",2910,0,2003,0,"98033",2480,8.4,1430,"2014","11"
4,2,2500,12090,1,"0","0","3","9",2500,0,1983,0,"98074",3380,12.76,565,"2015","1"
3,1,1100,6000,1.5,"0","0","2","6",1100,0,1926,0,"98108",960,5.88,174.9,"2014","11"
3,2,1381,1180,3,"0","0","3","8",1381,0,2007,0,"98125",1381,1.18,360,"2014","9"
3,1,960,9624,1,"0","0","3","7",960,0,1953,0,"98155",1540,9.624,234,"2015","4"
